Weather_Condition,Air_Traffic_Congestion,Technical_Issues,Airport_Operations,Security_Conditions,Late_Arrivals,Delay
96,51,19,63,54,90,2.088470972
87,49,99,87,89,9,1.639124331
11,61,78,79,93,11,8.220937415
100,54,18,87,95,41,1.221825019
72,32,51,55,79,96,5.582090278
43,52,96,50,49,34,24
42,12,72,29,72,6,7.270784988
66,56,64,65,68,100,0.783847424
86,51,98,5,97,41,2.552063202
87,2,78,79,26,63,0.172082363
96,14,35,20,11,67,2.208745119
93,93,38,42,17,34,7.034186455
37,99,88,69,75,32,6.390240947
65,74,21,51,77,22,3.521805382
39,67,39,31,81,75,8.712851553
21,27,7,22,65,91,6.441100806
74,38,69,100,79,15,24
62,55,60,95,74,84,3.222099046
58,29,45,83,77,27,3.274806686
75,47,19,38,1,41,8.055891628
18,53,73,71,10,44,19.2033306
19,65,63,44,47,83,11.53208491
72,77,52,45,3,31,2.854042195
42,63,21,22,97,16,0.70840231
57,56,76,65,54,9,1.694222149
81,54,8,71,87,91,10.27615656
53,82,48,25,34,31,5.631621837
81,94,99,63,6,8,12.22830771
39,96,89,91,25,31,5.967458852
99,59,43,11,21,42,1.418136086
26,73,44,8,51,28,4.533333276
12,67,72,55,97,19,6.784523811
46,35,15,34,4,14,2.83538395
71,28,45,58,33,74,2.907914544
22,41,84,65,95,24,3.599421227
58,48,92,57,90,98,2.683218855
76,76,13,96,64,51,3.524660157
6,15,79,30,3,66,0.479855049
49,94,74,39,39,46,14.5976493
65,32,22,61,98,65,0.493349066
2,10,77,16,62,57,0.72267736
38,50,70,12,33,60,8.287303855
86,61,75,46,50,38,8.813387147
6,89,29,75,95,93,3.004310354
67,67,18,43,26,25,1.40523564
54,33,6,33,11,44,4.711031604
7,37,94,45,83,42,6.363107571
31,58,83,49,27,56,3.051564428
18,100,86,61,51,15,11.12594591
11,71,93,16,51,97,0.621794316
56,42,63,79,41,19,0.708171271
9,49,8,100,64,54,0.925357316
77,29,46,73,70,28,2.667362514
90,19,37,13,82,98,4.257877745
20,79,46,93,27,89,1.032729318
19,14,23,51,36,84,10.42825353
3,3,42,22,42,61,20.67350826
18,99,3,78,69,31,1.791928659
28,26,5,93,88,11,1.350444996
70,35,44,42,56,99,1.654978551
63,33,88,87,54,21,3.810862658
96,82,76,16,40,42,2.98858711
71,47,21,85,52,27,1.869120247
10,57,36,42,25,95,1.609260763
32,20,8,59,76,87,1.960239588
24,41,24,13,4,93,0.898910417
32,52,37,65,97,38,1.634731426
99,20,71,53,19,8,2.585236276
25,24,87,37,99,69,1.844208686
35,80,82,56,53,63,4.325533143
10,81,77,48,88,75,2.077604947
29,60,6,75,26,18,0.426369842
56,26,82,17,17,92,3.508863371
96,3,70,56,59,82,1.275832155
9,59,13,98,64,51,3.020171876
92,94,52,85,29,14,8.174067409
24,18,88,85,39,62,6.38712353
95,16,54,38,68,84,4.090932793
67,60,14,38,10,65,1.286243986
56,33,54,50,77,14,3.054578775
33,98,89,59,90,75,13.92669268
85,50,46,94,27,52,4.072843573
76,16,97,53,6,54,1.247035989
53,83,33,59,80,99,0.792783899
50,79,42,10,6,80,3.756023548
99,68,7,22,25,19,3.629749448
5,97,66,57,93,77,1.389574802
58,38,2,88,93,65,4.328576073
53,70,15,71,90,93,2.248391706
16,72,36,0,33,10,0.631079769
25,13,8,51,99,24,4.446274533
87,15,9,23,47,81,1.694005526
8,23,62,27,68,84,2.695257506
1,49,64,8,50,11,0.708438238
19,71,42,91,60,49,2.863997395
90,25,76,31,94,92,6.641389912
5,16,84,49,67,71,0.803587555
90,25,40,45,4,20,3.357296612
87,43,98,62,15,37,1.919603103
78,42,53,11,70,49,1.418410538
54,56,53,41,55,85,7.152681434
47,2,2,27,48,55,2.510096796
57,70,88,79,90,73,20.2202602
96,68,6,66,100,11,0.80525087
41,19,4,96,80,87,0.587967848
73,39,52,6,1,77,5.161301637
20,4,7,75,70,96,8.607528274
5,61,22,63,28,73,1.872174326
29,24,45,94,67,31,3.915355921
22,8,29,91,53,77,2.394069162
35,13,35,27,91,80,1.201549143
2,10,72,44,82,79,2.845289454
89,17,65,85,85,27,15.68329359
33,84,17,12,68,20,12.230154
29,5,24,53,10,97,3.314215093
81,2,76,7,15,90,10.07380625
80,73,21,62,91,17,5.132861447
41,20,9,3,17,26,1.735607593
20,60,43,68,91,81,2.7472431
87,72,52,67,36,91,7.594399952
3,40,1,8,60,90,0.571581929
48,59,5,32,95,51,2.509219081
47,81,21,19,1,67,9.212786885
88,33,47,77,56,75,4.422018201
50,77,61,78,37,65,22.05882596
23,66,9,10,87,9,1.119091245
45,100,4,79,32,77,1.97076011
26,91,75,68,79,25,6.656118379
94,77,21,19,100,100,0.478392401
50,86,97,75,43,59,1.815050932
98,75,29,55,82,95,2.035316762
19,50,58,63,14,78,6.546537278
79,80,82,99,6,86,6.950712165
94,35,44,78,58,53,0.863243045
70,34,86,90,53,39,1.256161435
17,62,43,90,22,38,5.043632511
7,58,78,51,64,64,1.666798116
26,73,16,24,89,34,4.896832423
13,13,73,73,23,77,2.393111574
17,88,40,27,68,95,7.338503218
64,82,98,69,14,98,1.721589739
30,61,18,98,51,32,0.577201139
19,20,31,66,49,14,2.296352919
69,40,97,35,6,68,7.731300012
44,59,79,48,63,82,1.103202478
0,56,8,68,78,85,0.683353099
18,93,4,38,65,26,2.261462575
38,11,83,2,27,78,2.609184044
26,56,73,32,80,6,1.220403726
55,39,15,58,95,34,2.045261241
15,9,98,94,41,36,6.732944679
77,61,24,42,5,16,2.414370777
97,12,24,92,34,20,3.444260751
6,61,61,28,73,71,1.149213219
19,66,98,12,97,91,1.816010694
30,98,52,13,24,51,0.774341282
85,41,30,45,0,32,6.68595667
83,97,39,55,71,97,0.930995551
78,64,54,17,100,58,3.028342231
24,66,77,37,71,81,2.142785206
0,45,47,29,59,38,9.675889411
16,89,92,98,48,28,3.313259926
79,93,66,10,59,42,3.962007599
100,67,4,32,64,87,3.386481372
84,36,36,96,98,64,2.169653968
26,57,44,94,16,96,2.014432299
98,71,7,23,30,1,1.784147057
23,61,95,11,2,46,22.18896933
61,46,54,55,15,89,4.099978767
51,100,46,82,0,46,0.962171271
50,30,9,2,30,89,4.63779666
65,29,93,16,64,50,5.221317537
56,25,13,20,19,8,1.018521778
54,58,84,45,71,44,4.877988926
52,79,35,28,34,48,7.866830407
88,85,37,24,20,90,0.531594555
18,95,5,13,23,79,8.956803884
12,12,1,63,82,14,7.430557637
28,24,40,9,59,15,0.612558862
95,55,4,16,36,89,1.415314469
5,55,76,26,34,89,3.638144872
72,53,98,26,100,26,2.053750364
0,77,77,39,45,64,17.7647763
23,64,90,12,13,90,0.6329318
73,80,82,19,54,88,1.851457152
98,52,40,73,80,67,0.478336965
5,39,60,83,60,17,11.12835325
47,79,50,15,13,49,1.347940693
19,20,64,8,4,14,5.569744042
75,26,63,58,73,81,8.123238933
66,70,86,22,96,17,4.296786313
54,62,2,74,33,49,2.969110302
17,27,74,44,39,45,3.047978573
20,94,18,34,20,27,7.933968049
98,98,19,53,17,94,3.322317414
63,96,18,0,76,26,0.432424719
36,92,98,45,84,19,3.932408939
18,43,59,60,47,87,1.472873062
88,41,22,22,100,5,1.668765855
55,38,27,9,74,40,10.14643286
61,87,30,74,75,53,11.22917286
17,57,43,76,95,11,1.14171615
29,35,69,93,0,2,2.359673273
55,52,62,77,45,0,3.196409556
41,80,97,55,23,98,1.417993802
52,69,12,100,29,2,2.539254926
97,96,71,3,2,67,1.421135199
73,55,70,32,18,96,0.459728928
85,47,59,88,14,72,2.695699105
49,43,51,39,5,93,1.3027344
3,89,18,37,74,23,2.07920107
62,43,6,20,39,84,0.912740462
66,6,15,30,88,70,11.26878235
55,36,11,3,37,6,2.368273685
48,79,21,28,68,69,24
91,65,87,56,65,89,0.812326567
21,86,71,55,66,49,2.600709933
11,40,42,22,77,97,9.895076949
48,38,11,73,39,53,3.080679315
12,95,77,1,97,58,1.978601002
32,35,13,78,17,76,4.721357399
46,92,28,40,89,0,3.417200583
63,7,48,15,63,35,0.733830253
82,42,90,90,55,75,4.624496668
16,14,24,27,92,60,6.562144428
33,77,91,58,82,8,1.209734326
67,53,93,100,62,13,0.752403849
38,5,79,99,47,76,8.019289741
71,50,79,9,90,79,16.66224317
96,12,73,72,74,57,0.700909173
0,75,72,33,13,51,1.462896222
4,26,52,44,93,5,1.296801421
95,33,54,61,79,86,3.241519711
39,50,31,3,13,38,6.670925836
62,74,12,43,53,21,8.874063672
0,27,42,62,67,39,7.594657346
34,70,81,55,62,80,3.824888907
85,98,15,16,6,82,2.769760429
92,34,22,61,87,95,18.66168511
16,19,53,84,44,99,8.021533951
93,74,98,45,40,7,0.933913368
98,84,78,9,97,36,2.10785276
59,1,63,69,81,26,0.73010265
0,20,22,21,7,99,3.847141819
3,90,33,73,53,21,0.571431768
8,41,81,5,94,6,14.62064583
44,21,42,100,75,18,2.538754382
31,88,47,89,95,92,2.004495417
68,57,98,55,45,6,3.410751076
13,35,99,33,83,10,1.133602024
50,94,33,98,3,29,2.722662565
89,15,26,2,62,9,1.775685214
22,36,2,40,76,97,2.590681756
45,20,61,59,78,55,1.543002936
85,92,1,11,79,18,2.512946502
26,64,59,50,51,35,5.276909206
88,58,94,69,23,81,1.682848616
35,66,27,93,52,20,2.150076777
67,25,46,93,100,46,5.168000722
31,34,78,86,61,35,2.646761662
72,8,87,31,18,18,0.720692418
65,91,82,10,97,38,2.564972358
41,8,56,38,100,24,2.540103442
49,76,36,20,68,33,7.399385731
56,22,88,70,15,3,1.791135233
63,52,33,69,74,5,4.511573904
45,48,17,7,84,100,0.756226839
88,37,84,15,57,59,3.393998037
73,2,88,75,52,81,1.048765676
100,20,75,49,90,9,3.219797372
88,30,25,13,56,10,9.541954423
53,60,52,17,8,19,0.982426214
52,44,77,99,59,16,1.841147079
28,45,63,41,36,69,1.972746629
36,14,43,12,20,72,5.296497402
68,80,47,29,55,83,4.159402502
13,77,91,75,18,25,1.42637555
96,15,97,38,21,54,7.155030434
26,16,24,33,17,91,6.479819333
4,25,19,16,69,1,2.934496593
43,77,8,20,41,63,17.48685799
14,44,9,45,44,40,8.964555572
66,99,4,38,59,80,0.752609513
0,21,58,63,14,27,2.028117023
23,66,51,63,88,56,2.435357751
75,66,30,92,52,30,1.157035563
61,78,67,6,47,49,10.90681946
77,67,33,32,32,24,1.268583779
56,31,100,97,11,27,1.219125416
19,15,26,43,45,76,2.964573143
57,59,15,76,3,23,3.456541054
13,29,17,96,85,13,1.364328207
77,96,74,1,13,14,2.546894286
52,36,46,92,10,55,2.103698623
34,7,43,67,32,3,17.33980064
61,30,23,95,97,28,1.857932303
60,93,43,32,14,13,1.768207161
18,2,69,18,38,60,1.535649699
83,83,87,49,0,61,13.73078209
41,4,56,27,50,51,6.313227374
43,45,0,24,1,3,1.895811492
86,42,14,39,82,31,2.389997025
97,68,28,21,48,46,13.53605531
0,65,0,39,33,99,11.62076636
67,50,45,93,38,82,2.510650845
80,89,82,29,2,58,5.366697202
89,15,48,63,34,100,5.426736056
77,39,84,54,100,49,1.0724728
45,48,48,45,15,84,1.79332603
50,95,25,23,56,96,5.1697362
31,65,96,91,11,69,2.917590025
99,90,65,43,59,40,12.65479717
83,44,0,70,78,47,1.614851184
79,78,30,94,25,92,1.384110655
18,22,62,87,28,35,0.979623481
38,85,79,68,51,66,13.64439422
87,83,98,93,95,37,1.60118645
13,0,26,23,32,14,2.376363254
28,34,75,2,58,98,1.091649162
41,92,97,54,71,67,2.057639879
13,21,48,48,90,100,6.842046699
10,28,24,9,24,12,5.646537638
74,61,59,51,43,3,5.488333963
46,85,80,1,46,13,0.716668927
23,10,53,12,81,5,19.31859223
21,84,72,57,8,94,0.877019736
48,74,89,3,56,9,0.638668041
54,85,38,72,56,55,2.948654505
54,50,85,9,26,45,5.012757755
84,45,88,74,46,57,5.599517633
69,8,4,82,35,95,1.583390373
77,6,99,66,38,92,1.203927531
72,3,79,98,68,51,4.902921176
34,34,80,83,65,68,2.556040578
43,11,11,37,98,83,2.116398228
35,90,1,33,55,16,1.289648754
88,100,97,47,55,11,1.312367259
14,92,82,78,30,57,3.078048922
44,15,66,19,70,15,12.36515143
61,49,51,44,44,22,7.665383307
91,53,55,25,30,32,6.477154138
49,76,68,59,88,68,1.189706044
77,70,81,9,31,30,3.779053537
12,60,68,15,88,2,7.879288132
30,93,47,56,96,71,4.501493997
4,9,93,26,81,8,0.864284375
82,36,91,96,30,13,0.418645178
7,38,58,72,62,4,3.10001798
12,29,89,64,90,58,0.36448551
40,99,17,60,80,9,0.714422849
16,45,95,28,84,7,0.354689386
31,75,91,31,39,65,4.43793425
4,96,44,41,24,13,1.788958494
8,46,60,41,5,17,3.342962688
33,64,5,45,15,0,2.231140877
0,22,73,27,32,94,3.656738578
39,24,1,67,73,9,2.529835509
78,15,56,34,55,53,7.495687015
53,76,46,19,33,4,3.902807515
31,34,93,88,22,92,1.243742713
97,63,63,17,80,10,4.201759872
98,56,44,90,5,16,1.230452536
49,72,14,1,45,28,6.052911478
58,92,37,14,27,68,2.234975709
91,75,17,51,75,20,3.917434001
80,48,33,4,51,71,4.780812255
61,100,89,51,79,61,3.746983954
10,34,92,39,49,38,6.710230445
22,56,8,13,28,22,5.451616947
25,54,21,94,99,55,1.650613268
62,67,36,78,76,6,0.20141621
45,4,56,96,35,93,1.48454598
68,88,74,94,11,28,11.77639362
89,27,87,86,79,24,3.12604157
5,45,92,46,41,66,7.681096008
50,15,12,47,8,43,0.212462319
42,83,99,9,100,15,1.005823306
97,6,15,53,60,36,3.808305231
41,36,40,26,39,57,0.677129132
12,16,57,10,52,84,3.981577159
24,16,14,9,74,61,3.2666866
1,26,9,38,72,46,1.556563694
13,20,71,84,64,5,9.806399521
16,33,30,22,66,97,0.777566985
39,57,49,79,99,47,3.308320917
38,48,99,29,44,16,1.95124148
24,83,28,63,44,21,4.23333303
90,63,98,75,76,17,12.78858383
47,31,75,13,87,0,3.849094597
87,52,77,68,30,83,3.293259743
48,37,89,79,21,55,0.516901519
32,21,90,60,94,45,8.875662169
26,14,67,24,46,84,1.770448046
44,99,33,52,76,49,7.970234747
30,49,32,70,31,33,0.834044001
62,91,18,15,14,77,3.56617002
37,65,63,21,4,0,2.380686768
78,63,73,61,59,21,6.447617147
39,96,57,7,70,96,1.225989129
57,36,70,9,38,52,1.319138617
64,21,74,28,29,32,1.854198212
10,91,67,47,10,54,4.092954781
14,73,59,67,27,72,1.220836754
96,79,30,56,43,80,1.78317714
56,49,21,79,75,64,1.177863714
95,13,32,14,67,5,4.975413177
24,50,82,26,13,24,4.19382657
38,58,43,65,1,88,1.042081255
32,98,29,6,23,27,1.36923536
28,90,91,99,48,88,0.134682592
57,10,33,90,28,61,0.394974073
97,6,100,30,52,47,1.259092904
71,39,65,17,59,20,8.958140452
10,42,98,6,57,24,0.563021808
12,60,95,25,26,75,0.372702118
68,33,81,33,50,34,0.907062494
82,4,59,3,31,73,3.356768552
20,23,71,54,61,16,3.888330559
2,89,77,84,73,96,3.135746645
25,34,77,84,97,67,5.387293052
32,85,84,56,92,36,2.859546716
93,40,89,11,14,18,5.059686603
21,67,80,69,52,12,2.61921683
61,83,57,25,95,8,0.890806689
4,100,9,18,56,5,2.548655321
18,2,96,42,62,50,1.682492135
8,60,100,96,22,79,0.741927197
57,99,24,97,28,27,2.680772299
23,3,37,51,34,52,3.452687844
38,69,36,35,80,100,2.887955826
75,49,39,69,45,64,1.667577871
60,75,90,24,4,96,9.881409959
47,64,61,49,95,86,0.666736602
90,87,51,48,9,28,9.122458834
49,82,47,46,95,95,4.646687378
61,67,46,5,25,60,1.829865396
52,94,50,66,86,72,5.400435526
20,67,8,2,82,24,6.41908695
37,83,89,86,61,5,1.867175121
98,55,59,33,49,2,0.833571325
95,35,19,26,58,47,0.50031722
58,66,74,76,64,32,1.159642355
99,91,28,15,22,83,2.791538495
96,53,6,62,82,53,1.198115925
42,28,18,86,22,6,0.840940826
16,81,33,63,50,36,24
68,73,49,51,32,28,3.346624352
43,62,86,53,80,8,5.287250315
83,75,83,47,26,54,2.875004849
62,76,93,50,95,48,7.101831192
22,100,64,70,83,68,3.267912161
67,61,46,56,9,93,9.714881344
25,86,10,3,67,51,2.29350877
93,32,99,58,50,11,1.149614423
47,65,85,88,0,31,4.462245565
46,29,63,62,80,48,1.132671247
45,34,15,20,34,77,1.802506785
28,29,63,63,55,81,6.756420027
33,19,76,63,3,79,8.298403726
9,89,29,26,85,68,5.492731296
19,50,60,33,44,84,2.944013362
87,97,31,7,13,36,0.94843616
33,45,53,23,11,94,2.939288165
100,53,47,40,36,22,2.565679897
12,87,98,95,3,92,12.3553938
86,16,88,43,39,1,2.688407838
9,97,21,73,41,69,3.772754573
85,83,50,24,3,58,1.646103011
44,100,0,5,44,55,6.875719804
77,51,80,40,82,95,1.127540654
88,5,14,27,56,34,1.97243236
81,98,63,36,16,90,0.718086651
83,7,2,70,82,63,1.071954582
91,90,15,96,49,29,1.920885269
7,47,15,21,5,2,10.83255844
4,1,49,71,92,72,1.838441661
84,8,47,69,94,29,6.194587455
19,86,21,0,11,9,2.765549753
43,87,66,32,48,1,1.477300843
79,85,64,72,20,79,0.659195233
57,13,16,33,98,42,7.218431087
19,20,28,27,8,62,1.258153475
88,75,95,84,18,25,6.353965999
70,38,86,38,31,93,9.019748169
88,99,88,99,15,15,7.349970845
99,96,45,42,21,50,5.477775797
73,53,82,82,77,78,1.223090912
39,54,54,7,6,73,4.561322143
15,64,25,23,12,24,5.516799986
3,22,97,25,56,23,2.429114964
9,42,86,15,63,67,2.747591896
50,58,75,38,68,82,3.617035009
47,49,34,92,41,52,2.30238245
94,66,91,14,13,30,6.264060661
75,86,60,44,49,84,1.258681422
19,49,19,85,28,90,2.559666442
31,61,68,73,19,30,2.821797985
65,77,35,75,100,48,4.596828645
59,72,0,26,75,39,2.946177226
10,53,5,16,37,76,0.191619555
19,42,92,80,18,33,3.371437936
22,26,60,28,63,31,1.297232979
76,46,79,36,60,3,8.202122405
34,79,32,32,49,60,1.134390977
16,24,85,70,81,48,3.612457878
9,27,33,22,41,81,2.299412763
37,63,66,8,42,26,0.433282104
77,24,38,5,41,14,2.059486019
82,30,93,90,38,68,6.799074589
31,86,53,3,40,68,9.397030337
53,74,61,45,86,3,2.490834599
96,45,53,94,69,0,1.443615448
56,33,89,95,7,90,1.458554949
88,11,23,62,25,24,2.200308488
24,90,11,94,25,35,2.498371599
13,26,17,34,24,3,2.996218084
44,53,9,10,33,54,13.2803109
43,44,25,92,52,96,2.76045714
37,19,0,37,55,44,5.56118586
35,72,66,0,14,68,6.524992325
87,71,64,0,40,24,1.18309257
38,48,3,73,74,9,3.165106129
38,12,1,69,22,17,6.690608856
12,40,13,63,39,35,2.771097338
65,64,93,87,53,82,5.080041355
33,56,68,0,52,31,0.367498346
14,64,32,7,30,42,10.01697574
57,41,70,92,3,88,4.63116144
58,54,8,52,93,95,3.301500077
65,33,57,23,18,51,15.91890795
51,30,0,60,21,38,4.142290626
88,3,39,57,35,17,24
68,62,54,89,71,1,5.384897545
97,78,19,65,80,45,2.564425479
4,60,22,14,5,13,4.960364336
42,14,15,99,45,66,0.141540032
7,55,74,83,36,79,1.205774374
77,55,59,73,9,95,3.019679628
92,83,75,3,87,34,0.334959252
93,3,50,65,7,14,2.231400948
62,85,46,27,34,10,1.068457522
100,57,68,88,31,68,0.813683616
67,13,31,81,36,99,1.661877758
34,84,34,49,85,60,3.063305543
70,24,71,31,5,62,7.577721262
89,84,64,37,21,25,1.472722699
31,7,21,34,81,95,4.161606343
96,25,53,78,45,89,2.928626722
23,45,47,61,30,19,2.812080673
49,73,24,79,76,34,1.075281235
58,97,45,2,49,64,9.530654355
64,12,62,67,44,19,4.314553956
92,15,66,90,28,58,0.669792253
37,28,97,86,1,98,1.093633938
37,52,84,81,49,85,3.232196497
20,95,99,89,16,18,5.74977843
22,17,11,47,50,19,1.43598129
45,28,26,84,31,16,4.072831915
68,17,62,63,21,70,7.901734495
29,3,16,73,7,79,0.825968003
39,22,45,41,42,62,1.337315292
81,80,47,55,92,15,16.60817067
69,100,100,90,55,34,4.708326635
68,30,15,64,8,3,5.768857669
41,82,55,27,26,9,5.405091203
17,34,0,82,56,21,1.178107869
58,43,43,13,99,79,3.068407358
12,92,0,29,21,47,3.529523278
83,99,90,62,73,2,3.312547455
20,26,8,51,46,80,3.347648083
67,21,95,4,70,5,9.364106449
76,73,23,15,29,47,1.559405503
81,48,42,88,23,57,2.553109633
76,23,71,67,83,97,4.040229015
76,69,0,18,64,12,17.53652037
100,86,75,15,42,30,2.768462099
60,28,43,63,70,46,4.449929509
98,94,100,78,46,38,2.603208987
37,21,15,67,63,62,2.936441917
39,2,15,57,85,67,2.565374005
26,36,32,27,37,34,2.053498009
57,35,64,69,36,55,3.558322033
89,5,61,75,96,28,0.719781079
75,16,23,32,2,31,18.82957649
65,1,27,49,84,23,6.069401109
42,85,39,8,55,61,2.886130205
19,41,68,54,89,66,0.610289231
34,69,11,71,58,60,3.80596668
54,23,52,15,71,63,11.43439056
73,87,68,5,70,42,1.389821128
71,15,48,14,16,1,1.683177407
39,35,49,40,71,87,0.698700656
45,33,72,67,24,90,2.208655807
99,50,7,21,92,8,1.423045776
94,6,55,65,77,98,0.521950993
78,54,38,93,42,99,14.0186722
41,48,77,58,68,70,1.060258511
17,21,95,35,35,77,0.630706611
14,46,34,40,14,56,2.173652934
82,20,52,27,46,9,7.945521009
87,80,65,65,0,66,2.364145898
98,84,92,99,83,61,16.02737506
65,90,96,31,43,83,1.504549906
12,55,85,52,62,6,12.78305475
56,100,33,49,100,71,4.588398001
8,20,51,40,76,33,2.026035563
98,85,43,43,23,17,1.88570258
65,40,11,3,23,76,4.899935558
15,91,73,22,33,84,1.662858599
99,89,28,7,66,5,15.65213014
1,74,21,83,30,59,5.761859382
15,24,13,72,9,73,2.454875859
71,3,33,92,36,89,3.616904299
0,11,13,34,71,59,3.290807927
81,2,71,98,27,94,3.289188101
25,6,39,80,8,52,1.240491344
43,37,48,78,21,87,1.992614853
4,53,14,52,54,32,6.344437042
20,61,80,26,88,76,2.208845741
34,56,25,63,63,1,5.745765651
91,46,50,19,63,32,0.406084346
53,54,41,18,81,83,0.733387444
89,21,78,57,69,84,4.387388452
95,60,16,48,61,1,4.731244602
49,32,74,27,41,85,6.345203865
43,99,96,86,52,100,12.60877097
84,1,35,82,26,88,11.23604796
3,37,7,75,49,20,2.718218095
41,1,51,43,21,51,2.144836312
40,4,57,43,10,22,5.948328575
35,19,90,96,66,18,6.333322971
23,45,94,78,60,100,4.776445494
96,94,21,66,82,86,5.869645305
4,44,63,44,41,16,1.460670729
56,44,43,40,29,46,2.255385444
66,85,64,80,19,42,1.852855852
10,26,75,24,0,71,1.19410425
44,78,15,73,34,65,0.811089004
95,30,1,54,11,84,1.598150801
21,51,84,97,7,44,3.745157787
10,12,99,41,82,98,17.47897064
37,5,11,4,22,92,3.666129811
58,92,65,97,64,76,17.85451634
85,88,82,0,93,16,14.32644342
3,24,52,84,46,68,2.207503231
66,3,26,36,98,31,7.32651139
9,70,22,5,10,71,1.580813793
100,10,60,54,61,51,3.836495007
18,63,1,25,64,12,0.922829789
81,59,98,23,87,96,12.56757121
27,85,58,50,45,87,2.304582423
94,67,24,60,0,62,0.447775224
16,45,3,4,18,16,0.739758329
23,73,91,39,93,76,4.196353757
0,71,95,37,25,27,2.45815416
4,54,18,69,60,50,3.513899983
31,75,81,68,62,57,0.936525952
52,40,22,81,73,22,2.758831958
80,88,1,25,71,72,7.709174382
56,92,73,35,7,38,4.873958718
84,5,61,92,79,39,9.389427271
42,5,28,81,8,68,2.134316288
85,12,44,19,42,64,2.581971687
38,24,12,25,31,17,5.249238093
33,11,77,88,69,71,9.416023879
77,71,74,23,7,94,0.591541886
79,71,90,29,4,30,2.768150831
4,91,15,56,97,63,7.153928165
17,85,96,32,20,27,6.004318413
3,2,65,91,47,8,6.5783007
91,81,2,37,49,6,2.824032244
90,73,99,13,80,7,0.258715269
69,99,81,84,31,28,1.401675917
10,84,38,10,42,60,2.763062098
46,60,79,6,82,57,3.629932322
84,28,8,49,94,25,6.609844503
80,97,21,28,52,59,0.663409637
30,74,10,71,5,16,4.825596596
97,47,15,49,86,5,1.231465566
12,13,85,56,34,71,2.363639884
22,43,7,97,40,42,1.845965457
64,96,70,53,92,59,3.045254199
67,98,0,100,3,4,6.524499172
29,16,34,76,84,29,2.575026455
30,67,45,79,54,61,6.851169194
46,40,10,96,100,73,3.185772947
15,90,68,29,1,81,3.036088499
42,83,9,43,95,60,1.854211486
2,70,28,2,73,87,4.770576544
11,39,79,23,80,45,1.46504508
75,87,38,85,43,34,0.656110108
10,24,86,65,86,68,24
15,75,68,45,82,23,2.554698843
28,86,96,42,30,41,2.013204665
20,84,47,58,94,2,1.640503698
57,40,74,65,53,75,8.592728328
42,68,52,96,74,98,5.998868772
4,44,86,69,89,99,7.34825987
51,81,54,8,95,93,2.220468108
12,36,100,18,39,73,2.69234151
80,15,73,96,22,100,5.096803197
11,32,55,5,73,17,0.243856116
80,6,69,5,1,7,6.104955261
0,60,28,61,56,8,6.204328964
7,61,34,14,37,48,6.588201297
15,73,84,53,23,56,1.131110294
14,67,35,22,34,29,1.652911898
18,83,28,85,51,7,2.106607811
24,75,26,24,38,80,2.117003848
30,15,50,92,50,84,1.840942845
